,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,"key_stats_acc_perf_NO_NA_enhanced.csv"")Held by Institutions"
314,2007-09-20 19:04:16,1190286256.0,aeo,17.07,-34.74,1518.75,-17.36,-17.38,N/A,14.08,1.89,4.16,13.78,20.94,21.80,30.82,13.524,5500000000.0,5020000000.0,N/A,0.88,1.68,7.028,1.68,1340000000.0,7.028,411220000.0,1.82,12.80,16.70,634600000.0,2.953,N/A,3.483,6.328,436200000.0,1.28,4.13,,10180000.0,2.3,5.20,10320000.0,0.0,78.30
315,2007-10-13 18:24:50,1192271090.0,aeo,16.43,-55.69,1562.469971,-41.76,-13.93,N/A,13.43,1.80,3.94,13.78,20.94,21.80,30.82,13.524,5250000000.0,4620000000.0,N/A,0.87,1.55,6.465,1.55,1340000000.0,6.465,411220000.0,1.82,12.80,16.70,634600000.0,2.953,N/A,3.483,6.328,436200000.0,1.2,19.68,,10480000.0,2.2,5.40,10180000.0,0.0,77.10
316,2008-01-24 01:42:43,1201110163.0,aeo,14.63,-56.39,1352.069946,-38.47,-17.92,N/A,12.37,1.54,3.30,13.51,20.55,20.38,29.82,13.854,4840000000.0,N/A,N/A,0.87,N/A,N/A,N/A,1340000000.0,N/A,409700000.0,1.83,1.50,6.90,640780000.0,2.995,N/A,2.867,6.604,508900000.0,1.13,26.55,,9260000.0,2.7,4.90,8970000.0,0.0,74.90
317,2008-12-08 10:59:42,1228705182.0,aeo,6.96,60.63,909.700012,20.03,40.6,0.054,7.10,0.65,1.44,9.32,15.11,14.71,20.49,14.911,2000000000.0,1730000000.0,N/A,0.66,0.56,2.972,0.56,1420000000.0,2.972,286810000.0,1.37,57.20,1.30,343940000.0,1.676,75000000.0,2.148,6.751,390680000.0,1.36,17.68,,9760000.0,2.2,5.30,10650000.0,1.0,77.20
318,2009-01-12 14:36:10,1231742170.0,aeo,6.76,76.48,870.26001,30.56,45.92,0.054,7.39,0.68,1.50,9.32,15.11,14.71,20.49,14.911,2090000000.0,1820000000.0,N/A,0.76,0.59,3.129,0.59,1420000000.0,3.129,286810000.0,1.37,57.20,1.30,343940000.0,1.668,75000000.0,2.148,6.747,390680000.0,1.35,17.52,,12360000.0,2.4,6.80,10460000.0,1.0,77.10
319,2009-03-07 19:29:00,1236425340.0,aeo,6.88,72.97,712.869995,57.53,15.44,N/A,6.50,0.61,1.35,9.32,15.11,14.71,20.49,14.911,1840000000.0,1650000000.0,N/A,0.78,0.54,2.838,0.54,1420000000.0,2.838,286810000.0,1.37,57.20,1.30,343940000.0,1.668,75000000.0,2.148,6.747,390680000.0,0.96,17.51,,11340000.0,2.6,6.20,12520000.0,1.0,76.20
320,2011-11-17 07:59:18,1321487958.0,aeo,10.65,47.51,1216.130005,11.82,35.69,N/A,16.49,0.90,1.94,5.69,10.02,9.96,12.26,15.12,2720000000.0,2210000000.0,13.56,1.39,0.75,5.05,0.75,1170000000.0,5.05,168150000.0,0.85,103.50,3.70,514000000.0,2.64,0.00,3.19,7.01,2720000000.0,0.99,8.37,,14140000.0,4.00,7.70,16980000.0,1.0,79.90
321,2012-01-01 20:57:00,1325422620.0,aeo,11.95,47.36,1263.02002,12.92,34.44,N/A,15.96,0.98,2.14,6.18,9.48,9.41,13.47,15.58,2960000000.0,2480000000.0,13.90,1.57,0.82,5.80,0.82,1170000000.0,5.80,187380000.0,0.96,58.80,10.70,481320000.0,2.48,0.00,3.04,7.14,204940000.0,0.92,8.37,,12900000.0,2.90,7.00,10870000.0,1.0,79.90
322,2012-07-23 18:32:30,1343039550.0,aeo,16.06,2.12,1350.52002,25.31,-23.19,N/A,24.42,1.23,2.73,4.99,8.39,9.14,11.50,16.81,3970000000.0,3300000000.0,14.27,1.36,1.01,8.01,1.01,1130000000.0,8.01,163080000.0,0.83,40.10,18.00,722030000.0,3.68,0.00,3.96,7.51,291120000.0,0.82,15.14,,7250000.0,1.80,3.90,7480000.0,0.0,76.40
323,2012-10-14 08:11:53,1350173513.0,aeo,18.52,-35.96,1432.839966,19.35,-55.31,N/A,26.17,1.28,2.89,4.87,9.12,9.89,12.77,17.13,4230000000.0,3530000000.0,13.99,1.22,1.06,8.06,1.06,1130000000.0,8.06,181620000.0,0.82,3.30,10.50,702070000.0,3.57,0.00,3.49,7.53,358440000.0,0.81,15.08,,13740000.0,3.40,7.40,8750000.0,0.0,77.70
324,2013-03-30 07:41:32,1364600492.0,aeo,15.86,-32.16,1562.849976,18.31,-50.47,N/A,16.11,1.03,2.91,6.68,12.66,14.83,20.02,17.72,3630000000.0,3010000000.0,11.00,1.05,0.87,5.33,0.87,1390000000.0,5.33,264100000.00000003,1.16,84.80,8.60,630990000.0,3.25,0.00,2.62,6.34,475050000.0,0.87,13.48,,7310000.0,2.60,4.00,6440000.0,0.0,81.10
325,2013-05-10 12:59:12,1368161952.0,aeo,16.96,-42.22,1633.699951,14.97,-57.19,N/A,16.86,1.09,3.09,6.68,12.66,14.83,20.02,17.72,3800000000.0,3060000000.0,11.51,1.08,0.88,5.42,0.88,1390000000.0,5.42,264100000.00000003,1.16,84.80,8.60,630990000.0,3.25,0.00,2.62,6.34,475050000.0,0.80,13.48,,5760000.0,1.60,3.10,5120000.0,0.0,81.10
326,2004-08-03 23:58:46,1091548726.0,aep,18.26,28.04,1099.689941,13.22,14.82,1.754,24.04,0.88,1.54,3.69,11.42,1.43,6.30,35.721,12520000000.0,25390000000.0,13.24,3.38,1.80,8.71,1.80,7940000000.0,8.71,520000000.0,1.316,N/A,0.10,1250000000.0,3.17,14150000000.0,0.765,20.4,2430000000.0,0.386,0.52,,9540000.0,9.799,2.42,9720000.0,1.0,63.42
327,2004-10-10 13:54:05,1097387645.0,aep,18.78,22.74,1130.650024,5.01,17.73,1.739,26.03,0.91,1.58,3.51,11.41,1.36,6.02,35.491,12810000000.0,25860000000.0,13.55,4.00,1.84,8.93,1.84,7940000000.0,8.93,492000000.0,1.244,N/A,0.10,1070000000.0,2.69,14060000000.0,0.757,20.429001,2770000000.0,0.369,0.52,,7970000.0,8.962,2.02,8420000.0,1.0,66.46
328,2005-04-04 22:37:45,1112625465.0,aep,20.21,5.2,1176.119995,11.04,-5.84,1.435,11.93,0.96,1.59,8.02,16.31,3.24,13.42,35.497,13460000000.0,25190000000.0,13.27,4.03,1.79,7.01,1.79,7610000000.0,7.01,1130000000.0,2.85,890.00,3.40,708000000.0,1.79,12310000000.0,0.803,21.51,2600000000.0,0.383,0.76,,19500000.0,11.574,4.96,7040000.0,0.0,65.52
329,2007-03-07 02:53:36,1173207216.0,aep,29.09,-5.64,1391.969971,-6.3,0.66,1.342,26.68,1.40,1.83,5.36,15.32,3.32,9.80,31.84,17930000000.0,29920000000.0,N/A,3.10,2.39,8.875,2.39,3930000000.0,8.875,907000000.0,1.70,31.50,8.00,446000000.0,1.127,12790000000.0,0.567,24.146,2390000000.0,0.47,0.10,,4870000.0,2.6,1.20,5500000.0,0.0,69.60
330,2007-04-10 20:12:53,1176207173.0,aep,31.8,-10.16,1448.390015,-6.48,-3.68,1.457,19.53,1.56,2.09,7.94,16.68,3.63,10.72,32.018,19570000000.0,32710000000.0,N/A,3.36,2.59,8.909,2.59,7950000000.0,8.909,992000000.0,2.53,N/A,2.90,726000000.0,1.83,13720000000.0,0.658,23.726999,2730000000.0,0.42,0.10,,6130000.0,3.3,1.50,4870000.0,0.0,69.20
331,2008-01-23 20:30:47,1201091447.0,aep,29.23,-24.91,1338.599976,-38.18,13.27,1.55,16.84,1.30,1.72,7.94,17.66,3.81,11.44,32.909,17530000000.0,32020000000.000004,N/A,2.39,2.45,8.214,2.45,7950000000.0,8.214,1110000000.0,2.602,53.60,5.40,405000000.0,1.012,15360000000.0,0.634,24.783001,2170000000.0,0.38,0.10,,2940000.0,1.6,0.70,4110000.0000000005,1.0,69.70
332,2011-04-08 04:53:43,1302209623.0,aep,27.33,14.86,1328.170044,5.33,9.53,136.63,14.02,1.19,1.26,8.39,20.49,3.74,9.04,30.10,17050000000.0,35310000000.0,10.91,2.81,2.45,7.46,2.45,8260000000.0,7.46,1210000000.0,2.53,26.10,4.60,485000000.0,1.01,18690000000.0,0.77,28.33,17050000000.0,0.55,0.08,,4840000.0,1.80,1.00,4120000.0,1.0,68.30
333,2011-11-13 10:16:12,1321150572.0,aep,31.23,11.3,1239.699951,11.32,-0.02,120.73,10.51,1.24,1.28,11.98,19.96,3.73,10.83,31.37,19080000000.0,36290000000.0,12.31,3.09,2.40,7.54,2.40,8260000000.0,7.54,1540000000.0,3.76,67.20,6.60,622000000.0,1.29,17760000000.0,0.77,30.34,19080000000.0,0.41,0.08,,6270000.0,1.80,N/A,5970000.0,0.0,68.30
334,2012-07-27 00:36:41,1343320601.0,aep,34.94,14.08,1385.969971,21.64,-7.56,123.75,10.25,1.33,1.34,13.17,18.94,3.44,11.20,31.09,20320000000.0,38040000000.0,13.40,4.01,2.53,8.17,2.53,8270000000.0,8.17,1600000000.0,4.09,10.20,2.80,366000000.0,0.76,18380000000.0,0.66,30.69,3830000000.0,0.36,0.08,,7360000.0,2.50,1.50,5780000.0,0.0,61.90
335,2013-04-25 05:13:54,1366838034.0,aep,43.2,9.63,1585.160034,17.55,-7.92,126.19,19.59,1.65,1.61,8.42,20.01,3.51,8.44,30.84,24720000000.0,43520000000.0,15.33,4.29,2.91,8.87,2.91,8550000000.000001,8.87,1260000000.0,2.60,93.20,4.90,362000000.0,0.75,19230000000.0,0.67,31.37,3800000000.0,0.34,0.08,,4370000.0,2.00,0.90,5180000.0,0.0,62.80
